Ville,Date,Marque,Modèle,Essieus,CARROSSERIE,PTAC,ENERGIE,PUISSANCE,Places assises,PAYS,TYPE,Numéro ligne,USAGE,QUALITE
Nabeul,10/2/2024 10:25,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,61452,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,12/4/2024 16:25,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,TURQUIE,TRACTOPELLE,65149,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,12/11/2024 13:37,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,TURQUIE,TRACTOPELLE,65146,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,1/17/2025 15:33,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,66993,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,2/20/2025 16:21,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,68873,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,3/27/2025 11:16,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,70722,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,4/3/2025 16:58,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,72332,-TRAVAUX PUBLICS,
Nabeul,5/20/2025 17:27,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,74075,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,5/29/2025 11:29,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,74074,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,5/29/2025 18:47,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,74422,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,6/13/2025 15:37,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,TURQUIE,TRACTOPELLE,75979,-TRAVAUX PUBLICS,Proprietaire
Nabeul,7/23/2025 12:38,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,77352,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,8/7/2025 12:46,ESCORTS LIMITED,ESCORTS LIMITED DIGMAX II,2 Essieus,TRACTOPELLE,10.78,GASOIL,17,1,INDE,TRACTOPELLE,79593,-TRAVAUX PUBLICS,Proprietaire
Nabeul,8/25/2025 12:30,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,79612,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,9/11/2025 9:48,MECALAC,MECALAC TLB870,2 Essieus,TRACTOPELLE,7.495,GASOIL,18,1,FRANCE,TRACTOPELLE,82241,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,9/18/2025 12:09,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,81657,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,9/26/2025 10:39,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,81653,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,9/29/2025 12:09,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,81660,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,12/8/2025 11:11,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,7.865,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,87457,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,12/23/2025 9:57,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,87462,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,2/10/2026 9:56,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,91733,-TRAVAUX PUBLICS,Locataire Leasing
Nabeul,2/27/2026 14:41,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,92276,-INDUSTRIEL,Locataire Leasing
Sfax,1/28/2021 8:10,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,63,,Locataire Leasing
Sfax,2/12/2021 12:34,MST,MST M542,2 Essieus,TRACTOPELLE,9.7,GASOIL,18,1,TURQUIE,TRACTOPELLE,10951,,Proprietaire
Sfax,3/16/2021 9:52,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,46,,
Sfax,5/4/2021 14:04,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,9.975,GASOIL,18,1,FRANCE,TRACTOPELLE,10890,,Locataire Leasing
Sfax,6/2/2021 0:00,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,28,,Locataire Leasing
Sfax,6/15/2021 0:00,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,52,,Locataire Leasing
Sfax,9/15/2021 10:04,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,9.8,GASOIL,16,1,ROYAUME-UNI,TRACTOPELLE,10434,,Proprietaire
Sfax,9/15/2021 10:09,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,9.8,GASOIL,16,1,ROYAUME-UNI,TRACTOPELLE,10429,,Proprietaire
Sfax,9/15/2021 10:10,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,9.8,GASOIL,16,1,ROYAUME-UNI,TRACTOPELLE,10435,,Proprietaire
Sfax,9/15/2021 10:12,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,9.8,GASOIL,16,1,ROYAUME-UNI,TRACTOPELLE,10424,,Proprietaire
Sfax,9/15/2021 10:14,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,9.8,GASOIL,16,1,ROYAUME-UNI,TRACTOPELLE,10425,,Proprietaire
Sfax,12/2/2021 8:44,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,60,,Locataire Leasing
Sfax,3/22/2022 15:20,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15368,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,4/19/2022 12:09,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15366,,Locataire Leasing
Sfax,5/18/2022 14:50,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15363,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,5/19/2022 15:55,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,15389,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,6/9/2022 15:39,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15357,,Proprietaire
Sfax,8/18/2022 13:35,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.43,GASOIL,18,1,FRANCE,TRACTOPELLE,15413,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,9/2/2022 14:17,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,15329,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,10/31/2022 11:51,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,7.32,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,15377,-TRAVAUX PUBLICS,Proprietaire
Sfax,12/1/2022 10:39,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,7.315,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,15999,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,1/13/2023 10:34,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,31915,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,2/22/2023 14:21,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,33294,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,3/17/2023 11:47,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,34188,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,4/25/2023 16:08,NEW HOLLAND,NEW HOLLAND B80B,2 Essieus,TRACTOPELLE,7.735,GASOIL,16,1,ITALIE,TRACTOPELLE,35832,-TRAVAUX PUBLICS,Proprietaire
Sfax,4/26/2023 16:39,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,35631,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,7/11/2023 11:34,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,39782,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,8/3/2023 12:17,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,40829,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,11/24/2023 9:19,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.105,GASOIL,18,1,FRANCE,TRACTOPELLE,46057,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,12/29/2023 9:54,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,46948,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,3/11/2024 12:20,MECALAC,MECALAC TLB880,2 Essieus,TRACTOPELLE,7.715,GASOIL,18,1,FRANCE,TRACTOPELLE,51266,-TRAVAUX PUBLICS,Proprietaire
Sfax,4/4/2024 13:07,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,52342,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,5/6/2024 8:54,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,53717,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,7/8/2024 10:24,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,7.975,GASOIL,16,1,ITALIE,TRACTOPELLE,57459,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,7/8/2024 10:25,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,7.975,GASOIL,16,1,ITALIE,TRACTOPELLE,57461,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,7/8/2024 11:47,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,7.975,GASOIL,16,1,ITALIE,TRACTOPELLE,57460,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,8/6/2024 11:38,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,58897,-TRAVAUX PUBLICS,Proprietaire
Sfax,9/5/2024 9:00,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,59822,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,10/8/2024 10:03,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,61429,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,10/22/2024 8:53,MECALAC,MECALAC TLB870,2 Essieus,TRACTOPELLE,7.495,GASOIL,18,1,FRANCE,TRACTOPELLE,61678,-TRAVAUX PUBLICS,Proprietaire
Sfax,2/10/2025 8:46,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,68876,-TRAVAUX PUBLICS,Proprietaire
Sfax,2/10/2025 13:37,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,68905,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,2/21/2025 9:53,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,8.955,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,69190,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,3/11/2025 10:30,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,70715,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,3/21/2025 12:41,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,70963,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,5/15/2025 15:32,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,74070,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,5/21/2025 14:34,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,74097,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,6/13/2025 9:38,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,76380,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,6/13/2025 10:53,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,75975,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,7/21/2025 11:52,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,77375,-TRAVAUX PUBLICS,Proprietaire
Sfax,8/6/2025 10:01,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,79674,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,8/25/2025 12:24,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,79615,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,9/12/2025 13:44,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,81656,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,9/15/2025 14:21,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,82260,-TRAVAUX PUBLICS,Proprietaire
Sfax,9/26/2025 11:00,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,81650,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,9/26/2025 17:29,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,81630,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,9/30/2025 14:20,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,81654,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,9/30/2025 16:13,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,82364,-TRAVAUX PUBLICS,Proprietaire
Sfax,10/2/2025 17:39,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,84271,-TRAVAUX PUBLICS,Proprietaire
Sfax,10/13/2025 14:37,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,83780,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,10/21/2025 13:24,NEW HOLLAND,NEW HOLLAND B80C,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,84171,-TRAVAUX PUBLICS,Proprietaire
Sfax,11/14/2025 0:00,NEW HOLLAND,NEW HOLLAND B80C,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,85897,-TRAVAUX PUBLICS,Proprietaire
Sfax,11/14/2025 0:00,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,7.865,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,85606,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,11/14/2025 0:00,NEW HOLLAND,NEW HOLLAND B80C,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,85896,-TRAVAUX PUBLICS,Proprietaire
Sfax,11/24/2025 0:00,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,85572,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,12/2/2025 15:31,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,87461,-TRAVAUX PUBLICS,Proprietaire
Sfax,12/30/2025 8:05,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,87440,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,1/6/2026 11:40,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,89962,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,1/13/2026 16:28,NEW HOLLAND,NEW HOLLAND B80C,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,90237,-TRAVAUX PUBLICS,Proprietaire
Sfax,1/16/2026 8:15,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,89944,-TRAVAUX PUBLICS,Locataire Leasing
Sfax,2/2/2026 16:26,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,92415,-TRAVAUX PUBLICS,Proprietaire
Sfax,2/17/2026 15:52,NEW HOLLAND,NEW HOLLAND B80C,2 Essieus,TRACTOPELLE,7.995,GASOIL,16,1,ITALIE,TRACTOPELLE,92274,-TRAVAUX PUBLICS,Proprietaire
Sidi Bouzid,2/24/2021 14:22,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,9.975,GASOIL,18,1,FRANCE,TRACTOPELLE,10886,,Locataire Leasing
Sidi Bouzid,3/19/2021 9:46,MAHINDRA,MAHINDRA SX,2 Essieus,TRACTOPELLE,8.5,GASOIL,14,1,INDE,TRACTOPELLE,10664,,
Sidi Bouzid,6/16/2021 0:00,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,51,,Locataire Leasing
Sidi Bouzid,7/27/2021 11:45,MST,MST M542,2 Essieus,TRACTOPELLE,9.7,GASOIL,18,1,TURQUIE,TRACTOPELLE,10950,,Proprietaire
Sidi Bouzid,11/3/2021 11:09,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,10511,,
Sidi Bouzid,2/2/2022 0:00,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,15326,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,2/11/2022 0:00,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,9.98,GASOIL,18,1,FRANCE,TRACTOPELLE,15416,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,2/21/2022 0:00,MST,MST M542,2 Essieus,TRACTOPELLE,9.7,GASOIL,18,1,TURQUIE,TRACTOPELLE,15422,-TRAVAUX PUBLICS,Proprietaire
Sidi Bouzid,3/10/2022 16:25,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,15394,-TRAVAUX PUBLICS,Proprietaire
Sidi Bouzid,8/8/2022 8:25,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.43,GASOIL,18,1,FRANCE,TRACTOPELLE,15414,-TRAVAUX PUBLICS,Proprietaire
Sidi Bouzid,11/22/2022 9:05,MAHINDRA,MAHINDRA SX,2 Essieus,TRACTOPELLE,7.98,GASOIL,14,1,INDE,TRACTOPELLE,15438,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,1/20/2023 10:58,JCB,JCB 3DX,2 Essieus,TRACTOPELLE,12.51,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,31923,-TRAVAUX PUBLICS,Proprietaire
Sidi Bouzid,2/15/2023 15:38,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.105,GASOIL,18,1,FRANCE,TRACTOPELLE,33284,-TRAVAUX PUBLICS,Proprietaire
Sidi Bouzid,4/18/2023 13:41,CASE,CASE 580 V,2 Essieus,TRACTOPELLE,8.085,GASOIL,18,1,ITALIE,TRACTOPELLE,35636,-TRAVAUX PUBLICS,Proprietaire
Sidi Bouzid,8/31/2023 7:50,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,40831,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,9/22/2023 11:20,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,42522,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,9/29/2023 8:50,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,42523,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,11/10/2023 14:46,NEW HOLLAND,NEW HOLLAND B80B,2 Essieus,TRACTOPELLE,7.715,GASOIL,16,1,ITALIE,TRACTOPELLE,46071,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,11/16/2023 16:24,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,45896,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,11/17/2023 15:26,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,46073,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,11/29/2023 16:30,NEW HOLLAND,NEW HOLLAND B80B,2 Essieus,TRACTOPELLE,7.715,GASOIL,16,1,ITALIE,TRACTOPELLE,46072,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,1/10/2024 14:16,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,48155,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,4/2/2024 12:17,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,52098,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,6/12/2024 14:21,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,7.975,GASOIL,16,1,ITALIE,TRACTOPELLE,56071,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,7/11/2024 9:48,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.105,GASOIL,18,1,FRANCE,TRACTOPELLE,57430,-TRAVAUX PUBLICS,Proprietaire
Sidi Bouzid,7/11/2024 10:37,NEW HOLLAND,NEW HOLLAND B80B,2 Essieus,TRACTOPELLE,7.715,GASOIL,16,1,ITALIE,TRACTOPELLE,57458,-TRAVAUX PUBLICS,Proprietaire
Sidi Bouzid,8/22/2024 7:58,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,58353,-TRAVAUX PUBLICS,Proprietaire
Sidi Bouzid,8/26/2024 9:47,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,58375,-TRAVAUX PUBLICS,Proprietaire
Sidi Bouzid,9/10/2024 9:40,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,59919,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,11/8/2024 15:21,NEW HOLLAND,NEW HOLLAND B80C,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,63725,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,11/12/2024 7:19,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,63378,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,12/4/2024 16:23,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,TURQUIE,TRACTOPELLE,65142,-TRAVAUX PUBLICS,Proprietaire
Sidi Bouzid,12/11/2024 13:32,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,TURQUIE,TRACTOPELLE,65150,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,1/16/2025 13:44,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,67019,-TRAVAUX PUBLICS,Proprietaire
Sidi Bouzid,1/27/2025 15:26,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,67020,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,3/11/2025 11:45,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,70962,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,4/3/2025 10:31,MST,MST M542,2 Essieus,TRACTOPELLE,8.325,GASOIL,18,1,TURQUIE,TRACTOPELLE,72695,-TRAVAUX PUBLICS,
